identifierHash,eng_country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsYears
-7.31E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-7.16E+18,Italy,it,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.30E+17,United States,en,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.76E+18,France,fr,3,8,0,0,0,0,0,3,M,TRUE,FALSE,TRUE,TRUE,296,7.93
-1.70E+18,Sweden,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,238,7.93
-8.95E+18,United States,en,3,8,0,0,0,0,1,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
7.88E+18,United Kingdom,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.30E+18,Germany,de,3,8,0,0,0,0,1,0,M,TRUE,FALSE,TRUE,TRUE,692,7.93
-2.42E+18,Tunisia,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-3.35E+18,United States,en,3,8,9,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,674,7.93
8.24E+18,France,fr,3,8,1,0,0,0,0,0,M,TRUE,TRUE,FALSE,TRUE,573,7.93
5.96E+18,United States,en,3,8,0,0,0,0,1,1,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-6.80E+18,United Kingdom,en,3,8,1,0,0,0,0,0,M,TRUE,TRUE,FALSE,TRUE,178,7.93
-4.49E+18,France,fr,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,417,7.93
-8.95E+18,United Kingdom,en,3,8,35,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
9.15E+18,United States,en,3,8,26,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,17,7.93
2.73E+18,United Kingdom,en,3,8,13,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,618,7.93
3.35E+18,France,fr,3,8,8,0,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,14,7.93
-6.15E+18,France,fr,3,8,4,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,212,7.93
7.48E+18,France,fr,3,8,0,0,0,0,1,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
5.70E+17,Austria,de,3,8,0,0,0,0,0,1,F,TRUE,TRUE,FALSE,TRUE,657,7.93
6.42E+18,Italy,it,3,8,8,0,0,0,21,0,M,TRUE,TRUE,FALSE,TRUE,603,7.93
-8.76E+18,France,fr,3,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
1.50E+18,France,fr,3,8,1,0,0,0,0,0,M,TRUE,TRUE,FALSE,TRUE,580,7.93
-2.57E+17,Italy,it,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,169,7.93
3.39E+18,Switzerland,de,3,8,1,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,547,7.93
6.72E+18,France,en,3,8,1,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.77E+18,United Kingdom,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
-3.27E+18,United States,en,3,8,31,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,586,7.93
-5.04E+18,France,fr,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,83,7.93
-7.72E+18,South Korea,fr,3,8,0,0,0,0,1,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
-6.46E+18,France,fr,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,695,7.93
4.89E+18,Puerto Rico,en,3,8,18,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,53,7.93
-5.67E+18,France,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,285,7.93
5.38E+17,Denmark,en,3,8,4,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,18,7.93
7.14E+18,Netherlands,en,3,8,1,0,0,0,0,0,M,TRUE,TRUE,FALSE,TRUE,246,7.93
1.92E+18,France,fr,3,10,3,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,691,7.93
-2.93E+18,Italy,it,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,650,7.93
-4.53E+18,United States,en,3,8,3,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,634,7.93
-4.53E+18,Spain,es,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,564,7.93
6.78E+18,Italy,it,3,8,1,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,22,7.93
-7.12E+18,United Kingdom,en,3,8,14,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
5.44E+18,Germany,de,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,631,7.93
-8.21E+18,United States,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,621,7.93
2.60E+18,Russia,en,3,8,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,694,7.93
-4.54E+18,Germany,de,3,8,2,0,0,0,5,0,F,TRUE,TRUE,FALSE,TRUE,695,7.93
-6.50E+17,Switzerland,en,3,8,4,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,141,7.93
1.75E+18,Portugal,en,3,8,0,0,0,0,0,2,M,FALSE,FALSE,FALSE,TRUE,72,7.93
5.79E+18,Romania,en,3,8,1,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,409,7.93
1.16E+18,United States,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,160,7.93
-6.62E+17,France,fr,3,8,1,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,48,7.93
-6.83E+18,United Kingdom,en,3,8,1,0,0,0,1,1,M,TRUE,FALSE,TRUE,TRUE,12,7.93
7.66E+18,France,fr,3,8,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,623,7.93
3.73E+18,Denmark,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,122,7.93
-7.55E+18,Italy,it,3,10,0,0,0,0,4,0,F,FALSE,FALSE,FALSE,TRUE,625,7.93
7.48E+18,Austria,en,3,8,0,0,0,0,2,1,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-5.99E+18,France,fr,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,202,7.93
3.40E+17,United States,en,3,8,0,0,0,0,4,0,F,FALSE,FALSE,FALSE,TRUE,611,7.93
9.79E+17,Switzerland,fr,3,8,34,0,0,0,3,1,F,FALSE,FALSE,FALSE,TRUE,13,7.93
-6.71E+18,United Kingdom,en,3,8,2,0,0,0,4,1,F,FALSE,FALSE,FALSE,TRUE,59,7.93
-6.03E+18,Malaysia,en,3,8,24,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,11,7.93
3.52E+18,France,fr,3,9,30,0,0,0,6,1,F,FALSE,FALSE,FALSE,FALSE,62,7.93
5.98E+18,France,fr,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-2.96E+18,Denmark,en,3,8,14,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,102,7.93
8.75E+18,France,fr,3,8,18,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,16,7.93
-7.89E+18,United States,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-9.73E+17,Spain,es,3,9,3,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,306,7.93
-7.03E+18,Germany,de,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.58E+18,Switzerland,de,3,8,2,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,13,7.93
5.95E+18,United States,en,3,8,14,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,574,7.93
-3.90E+18,Denmark,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,415,7.93
7.94E+18,Germany,de,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
9.81E+17,Germany,de,3,8,7,0,0,0,29,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-6.17E+18,Denmark,en,3,8,0,0,0,0,0,1,F,TRUE,FALSE,TRUE,TRUE,145,7.93
-1.83E+18,Netherlands,en,3,8,64,0,0,0,10,0,F,TRUE,FALSE,TRUE,TRUE,16,7.93
5.77E+18,France,fr,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,102,7.93
-2.85E+18,France,fr,3,8,0,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,356,7.93
-1.56E+18,Greece,en,3,8,8,0,0,0,0,4,F,TRUE,FALSE,TRUE,TRUE,11,7.93
3.94E+18,France,fr,3,8,0,0,0,0,4,0,F,FALSE,FALSE,FALSE,TRUE,693,7.93
3.11E+18,Belgium,en,3,8,3,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,206,7.93
6.21E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
4.99E+18,Germany,de,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
5.06E+18,United States,en,3,8,0,0,0,0,4,0,M,FALSE,FALSE,FALSE,TRUE,343,7.93
9.19E+18,Germany,de,3,8,0,0,0,0,21,0,F,FALSE,FALSE,FALSE,TRUE,637,7.93
-3.52E+18,Sweden,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
5.95E+18,Denmark,en,3,9,73,0,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,11,7.93
-4.93E+18,United States,en,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,14,7.93
-4.61E+18,France,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
8.58E+18,Italy,it,3,8,0,0,0,0,1,0,M,FALSE,FALSE,FALSE,TRUE,471,7.93
8.55E+18,United States,fr,3,8,1,0,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,14,7.93
-4.90E+18,Tunisia,fr,3,8,90,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,545,7.93
6.59E+18,France,fr,3,8,0,0,0,0,0,3,F,TRUE,FALSE,TRUE,TRUE,624,7.93
7.61E+18,United States,es,3,10,0,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,688,7.93
-1.27E+18,Netherlands,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,360,7.93
7.18E+18,United Kingdom,en,3,12,0,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,211,7.93
7.34E+18,United Kingdom,en,3,8,5,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,21,7.93
-1.15E+17,Spain,es,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-3.12E+18,Denmark,en,3,8,106,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,12,7.93
6.29E+18,France,fr,3,8,1,0,0,0,5,1,F,FALSE,FALSE,FALSE,TRUE,167,7.93
1.82E+18,Netherlands,en,3,8,0,0,0,0,0,1,F,TRUE,FALSE,TRUE,TRUE,265,7.93
-3.02E+18,Germany,en,3,8,0,0,0,0,0,3,M,TRUE,FALSE,TRUE,TRUE,621,7.93
-9.08E+18,United Kingdom,en,3,9,6,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,81,7.93
7.25E+18,Denmark,en,3,8,6,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,695,7.93
-4.18E+18,France,fr,3,9,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,509,7.93
-6.33E+18,United States,en,3,8,0,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,680,7.93
7.81E+18,Italy,it,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
3.64E+18,Spain,en,3,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.07E+18,United Kingdom,it,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,606,7.93
-3.54E+17,Germany,de,3,8,0,0,0,0,0,1,F,TRUE,TRUE,FALSE,TRUE,157,7.93
-8.19E+18,Germany,de,3,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
4.80E+17,Hungary,en,3,12,3,0,0,0,5,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
9.80E+17,Netherlands,en,3,8,8,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,694,7.93
-4.52E+18,France,en,3,8,0,0,0,0,1,0,M,TRUE,FALSE,TRUE,TRUE,35,7.93
3.51E+18,Mauritius,fr,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-6.25E+18,Germany,de,3,8,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,651,7.93
5.28E+18,Germany,de,3,8,9,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,597,7.93
-9.09E+18,United States,en,3,8,4,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,120,7.93
-2.72E+18,Germany,de,3,8,2,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,473,7.93
-3.33E+18,Australia,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
6.36E+18,Italy,it,3,8,0,2,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,42,7.93
6.49E+18,France,fr,3,8,8,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,653,7.93
1.40E+18,Turkey,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
-8.90E+18,United States,en,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,484,7.93
9.15E+18,Turkey,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
6.50E+18,France,fr,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
8.20E+18,United Kingdom,en,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,329,7.93
-2.16E+18,Portugal,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,461,7.93
-3.77E+18,Italy,it,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
5.10E+17,France,fr,3,8,3,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-7.53E+17,Italy,it,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
3.40E+17,Australia,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
9.10E+18,France,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,19,7.93
7.87E+18,Australia,en,3,8,8,0,0,0,4,0,F,FALSE,FALSE,FALSE,TRUE,181,7.93
6.42E+18,Canada,en,3,8,35,0,0,0,20,1,F,TRUE,FALSE,TRUE,TRUE,27,7.93
-9.62E+17,Poland,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-4.70E+18,Kenya,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,601,7.93
1.79E+18,France,fr,3,8,0,0,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,298,7.93
-4.58E+18,Italy,en,3,8,18,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,361,7.93
-5.67E+18,United Kingdom,en,3,8,21,0,0,0,13,0,M,TRUE,FALSE,TRUE,TRUE,16,7.93
-5.64E+18,Sweden,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,230,7.93
-3.81E+18,Netherlands,en,3,8,1,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,652,7.93
5.84E+18,United Kingdom,en,3,8,9,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,23,7.93
-1.02E+17,Czech Republic,en,3,8,5,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,51,7.93
-4.48E+18,Germany,de,3,8,13,0,0,0,5,0,F,FALSE,FALSE,FALSE,TRUE,249,7.93
1.40E+18,United Kingdom,en,3,8,3,0,0,0,5,1,M,TRUE,FALSE,TRUE,TRUE,196,7.93
5.21E+18,France,fr,3,8,9,0,0,0,0,2,F,FALSE,FALSE,FALSE,TRUE,16,7.93
5.80E+18,Spain,es,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.34E+18,Spain,en,3,8,82,0,0,0,5,0,F,FALSE,FALSE,FALSE,TRUE,215,7.93
2.53E+18,Netherlands,en,3,8,12,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
-3.38E+18,United States,en,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,646,7.93
8.50E+18,Germany,de,3,8,8,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,361,7.93
-2.82E+18,Spain,en,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
-7.16E+18,United States,en,3,8,25,0,0,0,14,2,F,FALSE,FALSE,FALSE,TRUE,11,7.93
-8.20E+18,Germany,de,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,694,7.93
8.63E+18,France,fr,3,8,9,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,19,7.93
-4.09428E+15,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
3.22E+18,Denmark,en,3,8,1,0,0,0,15,2,F,FALSE,FALSE,FALSE,TRUE,187,7.93
-2.02E+17,France,fr,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,393,7.93
4.64E+18,France,fr,3,8,2,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,28,7.93
3.61E+18,Germany,de,3,8,4,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,506,7.93
-5.13E+18,Belgium,fr,3,8,0,1,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,103,7.93
2.45E+18,Italy,it,3,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,695,7.93
7.64E+18,France,fr,3,8,5,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,65,7.93
3.82E+18,United Kingdom,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,687,7.93
-5.50E+18,Germany,de,3,8,1,0,0,0,3,1,F,FALSE,FALSE,FALSE,TRUE,695,7.93
5.46E+18,France,fr,3,8,15,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,345,7.93
-1.18E+18,Croatia,en,3,10,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,206,7.93
-7.89E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
7.60E+18,Spain,es,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,73,7.93
-2.55E+18,Germany,de,3,9,1,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,389,7.93
-3.69E+18,France,fr,3,8,1,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,36,7.93
-1.44E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,691,7.93
-7.64E+18,Russia,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,205,7.93
-5.58E+18,Germany,de,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-8.63E+18,France,fr,3,8,23,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,177,7.93
5.07E+18,Sweden,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,19,7.93
8.12E+18,United States,fr,3,21,95,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,11,7.93
-8.35E+17,Denmark,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,687,7.93
-7.48E+18,Netherlands,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
8.12E+18,Germany,de,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,258,7.93
-6.74E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,680,7.93
7.59E+18,United Kingdom,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,561,7.93
1.19E+18,Italy,it,3,8,0,0,0,0,3,0,M,FALSE,FALSE,FALSE,TRUE,694,7.93
-4.18E+18,United States,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,694,7.93
-7.26E+18,Italy,it,3,8,7,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,239,7.93
-6.87E+18,France,fr,3,8,0,0,0,0,2,0,M,FALSE,FALSE,FALSE,TRUE,467,7.93
3.40E+18,France,fr,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,664,7.93
-5.55E+18,Switzerland,de,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,126,7.93
-8.24E+18,Belgium,de,3,8,5,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,692,7.93
-4.85E+17,Spain,es,3,8,1,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,695,7.93
-6.72E+18,France,fr,3,8,10,0,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,268,7.93
-6.94E+17,United Kingdom,en,3,8,0,0,0,0,4,0,F,FALSE,FALSE,FALSE,TRUE,631,7.93
-3.87E+18,Italy,en,3,8,46,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,118,7.93
8.74E+18,United States,en,3,8,7,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,694,7.93
3.44E+18,Netherlands,en,3,8,3,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,203,7.93
-1.43E+18,United Kingdom,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-1.86E+18,Italy,it,3,9,38,0,0,0,1,2,F,TRUE,FALSE,TRUE,TRUE,57,7.93
7.07E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,596,7.93
-2.56E+18,Spain,es,3,8,12,0,0,0,1,0,F,TRUE,TRUE,FALSE,TRUE,506,7.93
-4.21E+18,United Kingdom,en,3,8,3,0,0,0,4,0,F,TRUE,FALSE,TRUE,TRUE,662,7.93
-7.25E+17,France,fr,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,687,7.93
-3.75E+18,Germany,de,3,8,2,0,0,0,1,0,F,TRUE,TRUE,FALSE,TRUE,66,7.93
-9.11E+17,Australia,en,3,8,9,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,694,7.93
2.65E+18,United States,en,3,8,5,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,568,7.93
-8.67E+17,United Kingdom,en,3,8,11,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,38,7.93
6.90E+18,United States,en,3,8,4,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,688,7.93
-5.46E+18,Germany,de,3,8,10,0,0,0,26,0,F,TRUE,TRUE,FALSE,TRUE,119,7.93
-6.50E+17,Czech Republic,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,571,7.93
1.02E+18,France,fr,3,8,0,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,537,7.93
-6.30E+18,France,fr,3,8,3,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,252,7.93
-8.30E+18,France,fr,3,9,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,639,7.93
8.88E+18,France,fr,3,8,0,0,0,0,1,0,M,TRUE,TRUE,FALSE,TRUE,462,7.93
-9.16E+18,United Kingdom,en,3,8,5,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-6.46E+18,Italy,it,3,9,2,0,0,0,25,0,F,TRUE,TRUE,FALSE,TRUE,613,7.93
-5.51E+16,France,fr,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,511,7.93
-4.89E+18,New Zealand,en,3,8,64,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,130,7.93
-8.25E+18,Germany,de,3,8,3,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,571,7.93
5.43E+18,Denmark,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
7.31E+18,Italy,it,3,9,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,14,7.93
1.81E+17,Spain,es,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-8.73E+18,Italy,it,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,585,7.93
-4.16E+18,United Kingdom,en,3,8,2,0,0,0,3,1,F,FALSE,FALSE,FALSE,TRUE,400,7.93
-4.2986E+15,France,fr,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,160,7.93
-7.32E+18,United States,en,3,9,0,0,0,0,14,0,F,FALSE,FALSE,FALSE,TRUE,122,7.93
-6.94E+18,France,fr,3,8,19,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,29,7.93
-4.76E+18,France,fr,3,8,7,0,0,0,0,4,F,FALSE,FALSE,FALSE,TRUE,358,7.93
-4.55E+17,France,fr,3,8,0,4,0,0,2,0,M,FALSE,FALSE,FALSE,TRUE,47,7.93
-4.95E+18,United States,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-5.46E+17,France,fr,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,624,7.93
-4.35E+18,France,fr,3,8,0,0,0,0,4,0,F,FALSE,FALSE,FALSE,TRUE,255,7.93
-2.84E+18,France,fr,3,8,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,285,7.93
-8.61E+18,France,fr,3,8,0,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,608,7.93
-4.69E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,660,7.93
-1.32E+18,Sweden,en,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
-5.04E+18,Italy,it,3,8,9,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,535,7.93
-7.47E+18,United States,en,3,8,2,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,643,7.93
3.94E+17,United States,en,3,8,10,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,72,7.93
2.91E+18,United States,en,3,8,3,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,402,7.93
-8.65E+18,United States,en,3,8,3,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,695,7.93
8.75E+18,United Kingdom,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,695,7.93
